Tony Stark / Iron Man,lieutenant-colonel James « Rhodey » Rhodes
un soldat,Tony Stark / Iron Man (non crédité)
Pepper Potts[5],Ivan Vanko / Whiplash
Pepper Potts[5],le lieutenant-colonel James « Rhodey » Rhodes / War Machine[5]
Pepper Potts[5],Natalie Rushman / Natasha Romanoff / Black Widow
Pepper Potts[5],Justin Hammer[5]
Pepper Potts[5],"Nick Fury, directeur du SHIELD[6]"
Pepper Potts[5],"Phil Coulson, agent du SHIELD"
Pepper Potts[5],Howard Stark[7]
Pepper Potts[5],Happy Hogan
Pepper Potts[5],J.A.R.V.I.S (voix)
Pepper Potts[5],un US Marshal
Pepper Potts[5],Christine Everhart
Pepper Potts[5],le sénateur Stern
Pepper Potts[5],Christiane Amanpour
Pepper Potts[5],l'inspecteur Lemieux
Pepper Potts[5],le major Allen
Pepper Potts[5],Larry Ellison
Pepper Potts[5],DJ AM
Pepper Potts[5],le général Meade
Pepper Potts[5],Anton Vanko
Pepper Potts[5],un journaliste confondu avec Larry King (caméo)
Pepper Potts[5],Rebecca
Pepper Potts[5],Rebeka
Pepper Potts[5],Bambi Arbogast
Pepper Potts[5],Chess Roberts
Pepper Potts[5],Elon Musk
Pepper Potts[5],Tony Stark jeune
Pepper Potts[5],Jack
Pepper Potts[5],Peter Parker (petit garçon avec le masque d'Iron-Man)
Pepper Potts[5],Dubbing Brothers[8]
Pepper Potts[5],Michel Derain
Pepper Potts[5],Philippe Videcoq
Ivan Vanko / Whiplash,le lieutenant-colonel James « Rhodey » Rhodes / War Machine[5]
Ivan Vanko / Whiplash,Natalie Rushman / Natasha Romanoff / Black Widow
Ivan Vanko / Whiplash,Justin Hammer[5]
Ivan Vanko / Whiplash,"Nick Fury, directeur du SHIELD[6]"
Ivan Vanko / Whiplash,"Phil Coulson, agent du SHIELD"
Ivan Vanko / Whiplash,Howard Stark[7]
Ivan Vanko / Whiplash,Happy Hogan
Ivan Vanko / Whiplash,J.A.R.V.I.S (voix)
Ivan Vanko / Whiplash,un US Marshal
Ivan Vanko / Whiplash,Christine Everhart
Ivan Vanko / Whiplash,le sénateur Stern
Ivan Vanko / Whiplash,Christiane Amanpour
Ivan Vanko / Whiplash,l'inspecteur Lemieux
Ivan Vanko / Whiplash,le major Allen
Ivan Vanko / Whiplash,Larry Ellison
Ivan Vanko / Whiplash,DJ AM
Ivan Vanko / Whiplash,le général Meade
Ivan Vanko / Whiplash,Anton Vanko
Ivan Vanko / Whiplash,un journaliste confondu avec Larry King (caméo)
Ivan Vanko / Whiplash,Rebecca
Ivan Vanko / Whiplash,Rebeka
Ivan Vanko / Whiplash,Bambi Arbogast
Ivan Vanko / Whiplash,Chess Roberts
Ivan Vanko / Whiplash,Elon Musk
Ivan Vanko / Whiplash,Tony Stark jeune
Ivan Vanko / Whiplash,Jack
Ivan Vanko / Whiplash,Peter Parker (petit garçon avec le masque d'Iron-Man)
Ivan Vanko / Whiplash,Dubbing Brothers[8]
Ivan Vanko / Whiplash,Michel Derain
Ivan Vanko / Whiplash,Philippe Videcoq
le lieutenant-colonel James « Rhodey » Rhodes / War Machine[5],Natalie Rushman / Natasha Romanoff / Black Widow
le lieutenant-colonel James « Rhodey » Rhodes / War Machine[5],Justin Hammer[5]
le lieutenant-colonel James « Rhodey » Rhodes / War Machine[5],"Nick Fury, directeur du SHIELD[6]"
le lieutenant-colonel James « Rhodey » Rhodes / War Machine[5],"Phil Coulson, agent du SHIELD"
le lieutenant-colonel James « Rhodey » Rhodes / War Machine[5],Howard Stark[7]
le lieutenant-colonel James « Rhodey » Rhodes / War Machine[5],Happy Hogan
le lieutenant-colonel James « Rhodey » Rhodes / War Machine[5],J.A.R.V.I.S (voix)
le lieutenant-colonel James « Rhodey » Rhodes / War Machine[5],un US Marshal
le lieutenant-colonel James « Rhodey » Rhodes / War Machine[5],Christine Everhart
le lieutenant-colonel James « Rhodey » Rhodes / War Machine[5],le sénateur Stern
le lieutenant-colonel James « Rhodey » Rhodes / War Machine[5],Christiane Amanpour
le lieutenant-colonel James « Rhodey » Rhodes / War Machine[5],l'inspecteur Lemieux
le lieutenant-colonel James « Rhodey » Rhodes / War Machine[5],le major Allen
le lieutenant-colonel James « Rhodey » Rhodes / War Machine[5],Larry Ellison
le lieutenant-colonel James « Rhodey » Rhodes / War Machine[5],DJ AM
le lieutenant-colonel James « Rhodey » Rhodes / War Machine[5],le général Meade
le lieutenant-colonel James « Rhodey » Rhodes / War Machine[5],Anton Vanko
le lieutenant-colonel James « Rhodey » Rhodes / War Machine[5],un journaliste confondu avec Larry King (caméo)
le lieutenant-colonel James « Rhodey » Rhodes / War Machine[5],Rebecca
le lieutenant-colonel James « Rhodey » Rhodes / War Machine[5],Rebeka
le lieutenant-colonel James « Rhodey » Rhodes / War Machine[5],Bambi Arbogast
le lieutenant-colonel James « Rhodey » Rhodes / War Machine[5],Chess Roberts
le lieutenant-colonel James « Rhodey » Rhodes / War Machine[5],Elon Musk
le lieutenant-colonel James « Rhodey » Rhodes / War Machine[5],Tony Stark jeune
le lieutenant-colonel James « Rhodey » Rhodes / War Machine[5],Jack
le lieutenant-colonel James « Rhodey » Rhodes / War Machine[5],Peter Parker (petit garçon avec le masque d'Iron-Man)
le lieutenant-colonel James « Rhodey » Rhodes / War Machine[5],Dubbing Brothers[8]
le lieutenant-colonel James « Rhodey » Rhodes / War Machine[5],Michel Derain
le lieutenant-colonel James « Rhodey » Rhodes / War Machine[5],Philippe Videcoq
Natalie Rushman / Natasha Romanoff / Black Widow,Justin Hammer[5]
Natalie Rushman / Natasha Romanoff / Black Widow,"Nick Fury, directeur du SHIELD[6]"
Natalie Rushman / Natasha Romanoff / Black Widow,"Phil Coulson, agent du SHIELD"
Natalie Rushman / Natasha Romanoff / Black Widow,Howard Stark[7]
Natalie Rushman / Natasha Romanoff / Black Widow,Happy Hogan
Natalie Rushman / Natasha Romanoff / Black Widow,J.A.R.V.I.S (voix)
Natalie Rushman / Natasha Romanoff / Black Widow,un US Marshal
Natalie Rushman / Natasha Romanoff / Black Widow,Christine Everhart
Natalie Rushman / Natasha Romanoff / Black Widow,le sénateur Stern
Natalie Rushman / Natasha Romanoff / Black Widow,Christiane Amanpour
Natalie Rushman / Natasha Romanoff / Black Widow,l'inspecteur Lemieux
Natalie Rushman / Natasha Romanoff / Black Widow,le major Allen
Natalie Rushman / Natasha Romanoff / Black Widow,Larry Ellison
Natalie Rushman / Natasha Romanoff / Black Widow,DJ AM
Natalie Rushman / Natasha Romanoff / Black Widow,le général Meade
Natalie Rushman / Natasha Romanoff / Black Widow,Anton Vanko
Natalie Rushman / Natasha Romanoff / Black Widow,un journaliste confondu avec Larry King (caméo)
Natalie Rushman / Natasha Romanoff / Black Widow,Rebecca
Natalie Rushman / Natasha Romanoff / Black Widow,Rebeka
Natalie Rushman / Natasha Romanoff / Black Widow,Bambi Arbogast
Natalie Rushman / Natasha Romanoff / Black Widow,Chess Roberts
Natalie Rushman / Natasha Romanoff / Black Widow,Elon Musk
Natalie Rushman / Natasha Romanoff / Black Widow,Tony Stark jeune
Natalie Rushman / Natasha Romanoff / Black Widow,Jack
Natalie Rushman / Natasha Romanoff / Black Widow,Peter Parker (petit garçon avec le masque d'Iron-Man)
Natalie Rushman / Natasha Romanoff / Black Widow,Dubbing Brothers[8]
Natalie Rushman / Natasha Romanoff / Black Widow,Michel Derain
Natalie Rushman / Natasha Romanoff / Black Widow,Philippe Videcoq
Justin Hammer[5],"Nick Fury, directeur du SHIELD[6]"
Justin Hammer[5],"Phil Coulson, agent du SHIELD"
Justin Hammer[5],Howard Stark[7]
Justin Hammer[5],Happy Hogan
Justin Hammer[5],J.A.R.V.I.S (voix)
Justin Hammer[5],un US Marshal
Justin Hammer[5],Christine Everhart
Justin Hammer[5],le sénateur Stern
Justin Hammer[5],Christiane Amanpour
Justin Hammer[5],l'inspecteur Lemieux
Justin Hammer[5],le major Allen
Justin Hammer[5],Larry Ellison
Justin Hammer[5],DJ AM
Justin Hammer[5],le général Meade
Justin Hammer[5],Anton Vanko
Justin Hammer[5],un journaliste confondu avec Larry King (caméo)
Justin Hammer[5],Rebecca
Justin Hammer[5],Rebeka
Justin Hammer[5],Bambi Arbogast
Justin Hammer[5],Chess Roberts
Justin Hammer[5],Elon Musk
Justin Hammer[5],Tony Stark jeune
Justin Hammer[5],Jack
Justin Hammer[5],Peter Parker (petit garçon avec le masque d'Iron-Man)
Justin Hammer[5],Dubbing Brothers[8]
Justin Hammer[5],Michel Derain
Justin Hammer[5],Philippe Videcoq
"Nick Fury, directeur du SHIELD[6]","Phil Coulson, agent du SHIELD"
"Nick Fury, directeur du SHIELD[6]",Howard Stark[7]
"Nick Fury, directeur du SHIELD[6]",Happy Hogan
"Nick Fury, directeur du SHIELD[6]",J.A.R.V.I.S (voix)
"Nick Fury, directeur du SHIELD[6]",un US Marshal
"Nick Fury, directeur du SHIELD[6]",Christine Everhart
"Nick Fury, directeur du SHIELD[6]",le sénateur Stern
"Nick Fury, directeur du SHIELD[6]",Christiane Amanpour
"Nick Fury, directeur du SHIELD[6]",l'inspecteur Lemieux
"Nick Fury, directeur du SHIELD[6]",le major Allen
"Nick Fury, directeur du SHIELD[6]",Larry Ellison
"Nick Fury, directeur du SHIELD[6]",DJ AM
"Nick Fury, directeur du SHIELD[6]",le général Meade
"Nick Fury, directeur du SHIELD[6]",Anton Vanko
"Nick Fury, directeur du SHIELD[6]",un journaliste confondu avec Larry King (caméo)
"Nick Fury, directeur du SHIELD[6]",Rebecca
"Nick Fury, directeur du SHIELD[6]",Rebeka
"Nick Fury, directeur du SHIELD[6]",Bambi Arbogast
"Nick Fury, directeur du SHIELD[6]",Chess Roberts
"Nick Fury, directeur du SHIELD[6]",Elon Musk
"Nick Fury, directeur du SHIELD[6]",Tony Stark jeune
"Nick Fury, directeur du SHIELD[6]",Jack
"Nick Fury, directeur du SHIELD[6]",Peter Parker (petit garçon avec le masque d'Iron-Man)
"Nick Fury, directeur du SHIELD[6]",Dubbing Brothers[8]
"Nick Fury, directeur du SHIELD[6]",Michel Derain
"Nick Fury, directeur du SHIELD[6]",Philippe Videcoq
"Phil Coulson, agent du SHIELD",Howard Stark[7]
"Phil Coulson, agent du SHIELD",Happy Hogan
"Phil Coulson, agent du SHIELD",J.A.R.V.I.S (voix)
"Phil Coulson, agent du SHIELD",un US Marshal
"Phil Coulson, agent du SHIELD",Christine Everhart
"Phil Coulson, agent du SHIELD",le sénateur Stern
"Phil Coulson, agent du SHIELD",Christiane Amanpour
"Phil Coulson, agent du SHIELD",l'inspecteur Lemieux
"Phil Coulson, agent du SHIELD",le major Allen
"Phil Coulson, agent du SHIELD",Larry Ellison
"Phil Coulson, agent du SHIELD",DJ AM
"Phil Coulson, agent du SHIELD",le général Meade
"Phil Coulson, agent du SHIELD",Anton Vanko
"Phil Coulson, agent du SHIELD",un journaliste confondu avec Larry King (caméo)
"Phil Coulson, agent du SHIELD",Rebecca
"Phil Coulson, agent du SHIELD",Rebeka
"Phil Coulson, agent du SHIELD",Bambi Arbogast
"Phil Coulson, agent du SHIELD",Chess Roberts
"Phil Coulson, agent du SHIELD",Elon Musk
"Phil Coulson, agent du SHIELD",Tony Stark jeune
"Phil Coulson, agent du SHIELD",Jack
"Phil Coulson, agent du SHIELD",Peter Parker (petit garçon avec le masque d'Iron-Man)
"Phil Coulson, agent du SHIELD",Dubbing Brothers[8]
"Phil Coulson, agent du SHIELD",Michel Derain
"Phil Coulson, agent du SHIELD",Philippe Videcoq
"Phil Coulson, agent du SHIELD",Philippe Videcoq
"Phil Coulson, agent du SHIELD",Thor[8]
"Phil Coulson, agent du SHIELD",Jane Foster[2]
"Phil Coulson, agent du SHIELD",Loki[1]
"Phil Coulson, agent du SHIELD",Odin
"Phil Coulson, agent du SHIELD",Dr Erik Selvig
"Phil Coulson, agent du SHIELD",Darcy Lewis
"Phil Coulson, agent du SHIELD","Laufey, roi des géants des glaces"
"Phil Coulson, agent du SHIELD",Volstagg[2]
"Phil Coulson, agent du SHIELD",Sif[2]
"Phil Coulson, agent du SHIELD",Frigga[2]
"Phil Coulson, agent du SHIELD",Fandral[2]
"Phil Coulson, agent du SHIELD",Heimdall
"Phil Coulson, agent du SHIELD",Hogun[2]
"Phil Coulson, agent du SHIELD",agent Jasper Sitwell
"Phil Coulson, agent du SHIELD",Clint Barton / Hawkeye (non crédité)
"Phil Coulson, agent du SHIELD",Hailstrum
"Phil Coulson, agent du SHIELD",Kale
"Phil Coulson, agent du SHIELD","Michael Rebeiro, conseiller"
"Phil Coulson, agent du SHIELD",Pete
"Phil Coulson, agent du SHIELD",Isabela Alvarez
"Phil Coulson, agent du SHIELD",agent Cale
"Phil Coulson, agent du SHIELD",Eager Townie
"Phil Coulson, agent du SHIELD",Jotun Sentry
"Phil Coulson, agent du SHIELD",Thor enfant
"Phil Coulson, agent du SHIELD",Stan the Man[9] (caméo)
"Phil Coulson, agent du SHIELD",Townie (caméo)
"Phil Coulson, agent du SHIELD","Nick Fury, directeur du SHIELD[10] (non crédité, scène post-générique)"
"Phil Coulson, agent du SHIELD",Steve Rogers / Captain America
"Phil Coulson, agent du SHIELD","Nick Fury, directeur du SHIELD"
"Phil Coulson, agent du SHIELD",Thor
"Phil Coulson, agent du SHIELD",Natasha Romanoff / Black Widow
"Phil Coulson, agent du SHIELD",Clint Barton / Hawkeye
"Phil Coulson, agent du SHIELD",Loki
"Phil Coulson, agent du SHIELD","Maria Hill, agent du SHIELD"
"Phil Coulson, agent du SHIELD",Dr Erik Selvig
"Phil Coulson, agent du SHIELD",Hulk (voix originale)
"Phil Coulson, agent du SHIELD",une membre du Conseil de sécurité mondiale
"Phil Coulson, agent du SHIELD",Georgi Luchkov
"Phil Coulson, agent du SHIELD",l'Autre
"Phil Coulson, agent du SHIELD",le gardien du hangar détruit
"Phil Coulson, agent du SHIELD","JARVIS, l'ordinateur-assistant de Tony Stark (voix)"
"Phil Coulson, agent du SHIELD",l'agent Jasper Sitwell
"Phil Coulson, agent du SHIELD","Gideon Malick, un membre du Conseil de sécurité mondiale"
"Phil Coulson, agent du SHIELD",Beth
"Phil Coulson, agent du SHIELD",un homme critiquant les Avengers en interview (caméo)
"Phil Coulson, agent du SHIELD","Thanos (caméo, scène inter-générique)"
"Phil Coulson, agent du SHIELD","Jane Foster (caméo photographique, non créditée)"
"Phil Coulson, agent du SHIELD","Crâne rouge (flashback, non crédité)"
"Phil Coulson, agent du SHIELD","Peggy Carter (voix, non créditée)"
"Phil Coulson, agent du SHIELD",un agent du S.H.I.E.L.D.
"Phil Coulson, agent du SHIELD",Dubbing Brothers[1]
"Phil Coulson, agent du SHIELD",Hervé Bellon
Howard Stark[7],Happy Hogan
Howard Stark[7],J.A.R.V.I.S (voix)
Howard Stark[7],un US Marshal
Howard Stark[7],Christine Everhart
Howard Stark[7],le sénateur Stern
Howard Stark[7],Christiane Amanpour
Howard Stark[7],l'inspecteur Lemieux
Howard Stark[7],le major Allen
Howard Stark[7],Larry Ellison
Howard Stark[7],DJ AM
Howard Stark[7],le général Meade
Howard Stark[7],Anton Vanko
Howard Stark[7],un journaliste confondu avec Larry King (caméo)
Howard Stark[7],Rebecca
Howard Stark[7],Rebeka
Howard Stark[7],Bambi Arbogast
Howard Stark[7],Chess Roberts
Howard Stark[7],Elon Musk
Howard Stark[7],Tony Stark jeune
Howard Stark[7],Jack
Howard Stark[7],Peter Parker (petit garçon avec le masque d'Iron-Man)
Howard Stark[7],Dubbing Brothers[8]
Howard Stark[7],Michel Derain
Howard Stark[7],Philippe Videcoq
Happy Hogan,J.A.R.V.I.S (voix)
Happy Hogan,un US Marshal
Happy Hogan,Christine Everhart
Happy Hogan,le sénateur Stern
Happy Hogan,Christiane Amanpour
Happy Hogan,l'inspecteur Lemieux
Happy Hogan,le major Allen
Happy Hogan,Larry Ellison
Happy Hogan,DJ AM
Happy Hogan,le général Meade
Happy Hogan,Anton Vanko
Happy Hogan,un journaliste confondu avec Larry King (caméo)
Happy Hogan,Rebecca
Happy Hogan,Rebeka
Happy Hogan,Bambi Arbogast
Happy Hogan,Chess Roberts
Happy Hogan,Elon Musk
Happy Hogan,Tony Stark jeune
Happy Hogan,Jack
Happy Hogan,Peter Parker (petit garçon avec le masque d'Iron-Man)
Happy Hogan,Dubbing Brothers[8]
Happy Hogan,Michel Derain
Happy Hogan,Philippe Videcoq
J.A.R.V.I.S (voix),un US Marshal
J.A.R.V.I.S (voix),Christine Everhart
J.A.R.V.I.S (voix),le sénateur Stern
J.A.R.V.I.S (voix),Christiane Amanpour
J.A.R.V.I.S (voix),l'inspecteur Lemieux
J.A.R.V.I.S (voix),le major Allen
J.A.R.V.I.S (voix),Larry Ellison
J.A.R.V.I.S (voix),DJ AM
J.A.R.V.I.S (voix),le général Meade
J.A.R.V.I.S (voix),Anton Vanko
J.A.R.V.I.S (voix),un journaliste confondu avec Larry King (caméo)
J.A.R.V.I.S (voix),Rebecca
J.A.R.V.I.S (voix),Rebeka
J.A.R.V.I.S (voix),Bambi Arbogast
J.A.R.V.I.S (voix),Chess Roberts
J.A.R.V.I.S (voix),Elon Musk
J.A.R.V.I.S (voix),Tony Stark jeune
J.A.R.V.I.S (voix),Jack
J.A.R.V.I.S (voix),Peter Parker (petit garçon avec le masque d'Iron-Man)
J.A.R.V.I.S (voix),Dubbing Brothers[8]
J.A.R.V.I.S (voix),Michel Derain
J.A.R.V.I.S (voix),Philippe Videcoq
un US Marshal,Christine Everhart
un US Marshal,le sénateur Stern
un US Marshal,Christiane Amanpour
un US Marshal,l'inspecteur Lemieux
un US Marshal,le major Allen
un US Marshal,Larry Ellison
un US Marshal,DJ AM
un US Marshal,le général Meade
un US Marshal,Anton Vanko
un US Marshal,un journaliste confondu avec Larry King (caméo)
un US Marshal,Rebecca
un US Marshal,Rebeka
un US Marshal,Bambi Arbogast
un US Marshal,Chess Roberts
un US Marshal,Elon Musk
un US Marshal,Tony Stark jeune
un US Marshal,Jack
un US Marshal,Peter Parker (petit garçon avec le masque d'Iron-Man)
un US Marshal,Dubbing Brothers[8]
un US Marshal,Michel Derain
un US Marshal,Philippe Videcoq
Christine Everhart,le sénateur Stern
Christine Everhart,Christiane Amanpour
Christine Everhart,l'inspecteur Lemieux
Christine Everhart,le major Allen
Christine Everhart,Larry Ellison
Christine Everhart,DJ AM
Christine Everhart,le général Meade
Christine Everhart,Anton Vanko
Christine Everhart,un journaliste confondu avec Larry King (caméo)
Christine Everhart,Rebecca
Christine Everhart,Rebeka
Christine Everhart,Bambi Arbogast
Christine Everhart,Chess Roberts
Christine Everhart,Elon Musk
Christine Everhart,Tony Stark jeune
Christine Everhart,Jack
Christine Everhart,Peter Parker (petit garçon avec le masque d'Iron-Man)
Christine Everhart,Dubbing Brothers[8]
Christine Everhart,Michel Derain
Christine Everhart,Philippe Videcoq
le sénateur Stern,Christiane Amanpour
le sénateur Stern,l'inspecteur Lemieux
le sénateur Stern,le major Allen
le sénateur Stern,Larry Ellison
le sénateur Stern,DJ AM
le sénateur Stern,le général Meade
le sénateur Stern,Anton Vanko
le sénateur Stern,un journaliste confondu avec Larry King (caméo)
le sénateur Stern,Rebecca
le sénateur Stern,Rebeka
le sénateur Stern,Bambi Arbogast
le sénateur Stern,Chess Roberts
le sénateur Stern,Elon Musk
le sénateur Stern,Tony Stark jeune
le sénateur Stern,Jack
le sénateur Stern,Peter Parker (petit garçon avec le masque d'Iron-Man)
le sénateur Stern,Dubbing Brothers[8]
le sénateur Stern,Michel Derain
le sénateur Stern,Philippe Videcoq
Christiane Amanpour,l'inspecteur Lemieux
Christiane Amanpour,le major Allen
Christiane Amanpour,Larry Ellison
Christiane Amanpour,DJ AM
Christiane Amanpour,le général Meade
Christiane Amanpour,Anton Vanko
Christiane Amanpour,un journaliste confondu avec Larry King (caméo)
Christiane Amanpour,Rebecca
Christiane Amanpour,Rebeka
Christiane Amanpour,Bambi Arbogast
Christiane Amanpour,Chess Roberts
Christiane Amanpour,Elon Musk
Christiane Amanpour,Tony Stark jeune
Christiane Amanpour,Jack
Christiane Amanpour,Peter Parker (petit garçon avec le masque d'Iron-Man)
Christiane Amanpour,Dubbing Brothers[8]
Christiane Amanpour,Michel Derain
Christiane Amanpour,Philippe Videcoq
l'inspecteur Lemieux,le major Allen
l'inspecteur Lemieux,Larry Ellison
l'inspecteur Lemieux,DJ AM
l'inspecteur Lemieux,le général Meade
l'inspecteur Lemieux,Anton Vanko
l'inspecteur Lemieux,un journaliste confondu avec Larry King (caméo)
l'inspecteur Lemieux,Rebecca
l'inspecteur Lemieux,Rebeka
l'inspecteur Lemieux,Bambi Arbogast
l'inspecteur Lemieux,Chess Roberts
l'inspecteur Lemieux,Elon Musk
l'inspecteur Lemieux,Tony Stark jeune
l'inspecteur Lemieux,Jack
l'inspecteur Lemieux,Peter Parker (petit garçon avec le masque d'Iron-Man)
l'inspecteur Lemieux,Dubbing Brothers[8]
l'inspecteur Lemieux,Michel Derain
l'inspecteur Lemieux,Philippe Videcoq
le major Allen,Larry Ellison
le major Allen,DJ AM
le major Allen,le général Meade
le major Allen,Anton Vanko
le major Allen,un journaliste confondu avec Larry King (caméo)
le major Allen,Rebecca
le major Allen,Rebeka
le major Allen,Bambi Arbogast
le major Allen,Chess Roberts
le major Allen,Elon Musk
le major Allen,Tony Stark jeune
le major Allen,Jack
le major Allen,Peter Parker (petit garçon avec le masque d'Iron-Man)
le major Allen,Dubbing Brothers[8]
le major Allen,Michel Derain
le major Allen,Philippe Videcoq
Larry Ellison,DJ AM
Larry Ellison,le général Meade
Larry Ellison,Anton Vanko
Larry Ellison,un journaliste confondu avec Larry King (caméo)
Larry Ellison,Rebecca
Larry Ellison,Rebeka
Larry Ellison,Bambi Arbogast
Larry Ellison,Chess Roberts
Larry Ellison,Elon Musk
Larry Ellison,Tony Stark jeune
Larry Ellison,Jack
Larry Ellison,Peter Parker (petit garçon avec le masque d'Iron-Man)
Larry Ellison,Dubbing Brothers[8]
Larry Ellison,Michel Derain
Larry Ellison,Philippe Videcoq
DJ AM,le général Meade
DJ AM,Anton Vanko
DJ AM,un journaliste confondu avec Larry King (caméo)
DJ AM,Rebecca
DJ AM,Rebeka
DJ AM,Bambi Arbogast
DJ AM,Chess Roberts
DJ AM,Elon Musk
DJ AM,Tony Stark jeune
DJ AM,Jack
DJ AM,Peter Parker (petit garçon avec le masque d'Iron-Man)
DJ AM,Dubbing Brothers[8]
DJ AM,Michel Derain
DJ AM,Philippe Videcoq
le général Meade,Anton Vanko
le général Meade,un journaliste confondu avec Larry King (caméo)
le général Meade,Rebecca
le général Meade,Rebeka
le général Meade,Bambi Arbogast
le général Meade,Chess Roberts
le général Meade,Elon Musk
le général Meade,Tony Stark jeune
le général Meade,Jack
le général Meade,Peter Parker (petit garçon avec le masque d'Iron-Man)
le général Meade,Dubbing Brothers[8]
le général Meade,Michel Derain
le général Meade,Philippe Videcoq
Anton Vanko,un journaliste confondu avec Larry King (caméo)
Anton Vanko,Rebecca
Anton Vanko,Rebeka
Anton Vanko,Bambi Arbogast
Anton Vanko,Chess Roberts
Anton Vanko,Elon Musk
Anton Vanko,Tony Stark jeune
Anton Vanko,Jack
Anton Vanko,Peter Parker (petit garçon avec le masque d'Iron-Man)
Anton Vanko,Dubbing Brothers[8]
Anton Vanko,Michel Derain
Anton Vanko,Philippe Videcoq
un journaliste confondu avec Larry King (caméo),Rebecca
un journaliste confondu avec Larry King (caméo),Rebeka
un journaliste confondu avec Larry King (caméo),Bambi Arbogast
un journaliste confondu avec Larry King (caméo),Chess Roberts
un journaliste confondu avec Larry King (caméo),Elon Musk
un journaliste confondu avec Larry King (caméo),Tony Stark jeune
un journaliste confondu avec Larry King (caméo),Jack
un journaliste confondu avec Larry King (caméo),Peter Parker (petit garçon avec le masque d'Iron-Man)
un journaliste confondu avec Larry King (caméo),Dubbing Brothers[8]
un journaliste confondu avec Larry King (caméo),Michel Derain
un journaliste confondu avec Larry King (caméo),Philippe Videcoq
Rebecca,Rebeka
Rebecca,Bambi Arbogast
Rebecca,Chess Roberts
Rebecca,Elon Musk
